"Jday","y1","y2","Tsoil","Tair","SWC","PAR","WS","PA","rH","LE","H","SR"
230.7291667,-0.984218663997449,-0.176956552405038,24.86,28.9,24.8,258.3873039,1.95171,101.697,70.438,56.6333333333333,-37.7,5.37
230.75,-0.987691405555807,-0.156415112413074,24.86,28,24.8,142.4036464,2.13562,101.688,73.569,27.95,-56.9,NA
230.7708333,-0.990735478484869,-0.135805786590108,24.84,27,24.8,31.22256513,2.59335,101.689,77.402,0.4,-31,NA
230.7916667,-0.993349573138189,-0.115137420268901,24.82,26.3,24.8,-16.9580589,2.39791,101.707,78.881,-29.85,-23.6,4.65
230.8125,-0.995532529876415,-0.0944191821499473,24.78,25.7,24.8,-20.25276237,2.02051,101.718,80.21,-77.15,-20.5,NA
230.8333333,-0.997283414853561,-0.0736599650965173,24.73,24.9,24.8,-20.24192831,1.62044,101.746,82.759,-93.7333333333333,-14.1,5.67
230.8541667,-0.998601473453703,-0.0528686789705765,24.67,24.5,24.8,-20.23294844,1.46556,101.756,84.288,-92.875,-19.9,NA
230.875,-0.999486120972449,-0.0320545470011143,24.6,24,24.9,-20.21150678,1.56391,101.77,85.891,-53,-8.3581,5.48
230.8958333,-0.999936980829313,-0.0112265030155624,24.51,23.4,24.9,-20.20874457,1.24522,101.801,88.289,-93.0333333333333,-2.3099,4.7
230.9166667,-0.999953856385649,0.00960651338772747,24.43,23,24.9,-20.19155846,1.17939,101.809,89.867,-55.5,-6.2537,4.84
230.9375,-0.999536740155287,0.0304352604677844,24.33,22.9,24.9,-20.18033827,1.33943,101.809,90.927,-43.9333333333333,-13,5.09
230.9583333,-0.998685814293776,0.0512507983194189,24.24,23.4,24.9,-20.17306313,1.56715,101.805,91.239,-43.9333333333333,-28.6,4.5
230.9791667,-0.99740144090762,0.0720441925168336,24.15,23.6,24.9,-20.16921965,1.88675,101.784,90.967,-18.8236666666667,-23.3,5.27
231,-0.995684189758103,0.0928062188958771,24.08,23.5,24.9,-20.1574759,1.697,101.777,91.255,-18.8236666666667,-17.7,NA
231.0208333,-0.993534801025496,0.11352796638374,24.03,23.5,24.9,-20.15209246,1.73998,101.757,91.66,-13.1355,-15.6,6.16
231.0416667,-0.990954194147436,0.134200540615922,23.98,23.4,24.9,-20.14954232,1.66223,101.736,91.799,-20.8989666666667,-13.6,NA
231.0625,-0.987943513907753,0.154814771025253,23.93,23,24.9,-20.16665976,1.72072,101.727,92.551,-20.8989666666667,-11.1,NA
231.0833333,-0.984504055621054,0.175361810168854,23.88,22.8,24.9,-20.15613696,1.66104,101.724,93.139,-30.24518,-6.9147,5.59
231.1041667,-0.980637292465722,0.195832838475823,23.82,22.5,24.9,-20.12480284,1.47261,101.716,93.478,-29.98765,-6.377,4.76
231.125,-0.97634493977778,0.216218774786842,23.76,22.2,24.9,-20.113518,1.42645,101.718,93.841,-23.6176125,-5.8237,4.77
231.1458333,-0.971628842947993,0.236510869838036,23.69,22.1,24.9,-20.11250184,1.48652,101.71,94.196,-19.7198,-8.0894,NA
231.1666667,-0.966491023142762,0.256700413292337,23.63,22.5,25,-20.13213078,1.59505,101.679,94.513,-7.85545,-12,NA
231.1875,-0.96093375955195,0.276778448860013,23.56,22.7,25,-20.12746976,1.7754,101.676,94.609,-11.6876,-14.2,NA
231.2083333,-0.95495944043627,0.296736359621879,23.5,22.7,25,-19.7503048,1.48786,101.674,94.7,9.3,-13.1,NA
231.2291667,-0.948570627057529,0.316565578488385,23.46,22.9,25,-3.293119796,1.68743,101.674,94.775,-10.8,-14.2,NA
231.25,-0.941770153559243,0.336257309013499,23.43,23.6,25,86.91082155,1.48952,101.68,94.583,29.4,-0.479,NA
231.2708333,-0.934560941745965,0.355803100271617,23.42,24.4,25,283.2225007,1.88182,101.712,93.024,70.1,0.325,NA
231.2916667,-0.926946082973236,0.375194561875001,23.42,25.7,25,523.4891907,2.41926,101.736,87.919,165,47.3,3.87
231.3125,-0.918928955270955,0.394423091571261,23.46,26.7,25,775.4490521,2.2424,101.756,82.37,177,61.6,4.59
231.3333333,-0.910513002577932,0.41348043742905,23.53,27.7,25,989.6423167,2.70858,101.755,78.397,238,61.8,4.69
231.3541667,-0.901701834271763,0.432358418526734,23.62,28.4,24.9,1196.394199,2.69375,101.759,75.689,252,94.5,4.01
231.375,-0.892499359077596,0.451048660397169,23.73,29.1,24.9,1435.899599,2.48197,101.759,72.547,301,98.1,4.2
231.3958333,-0.882909529619991,0.469543142326887,23.86,29.9,24.8,1593.032233,2.96858,101.76,70.634,313,107,4.78
231.4166667,-0.872936459204056,0.487833924806676,23.99,30.4,24.7,1701.782338,2.02254,101.756,68.382,385,132,4.06
231.4375,-0.862584571986702,0.505912893856757,24.12,30.5,24.6,1750.038486,2.38169,101.754,66.321,351,80.8,4.21
231.4583333,-0.851858313843322,0.523772291302253,24.23,31.2,24.6,1933.798211,2.56786,101.744,62.865,401.25,122,5.62
231.4791667,-0.840762285944171,0.54140445004999,24.34,31,24.5,1665.017755,2.97258,101.712,63.727,469,50.8,NA
231.5,-0.829301410601681,0.558801548292471,24.44,31.1,24.4,1955.177517,2.39085,101.699,59.718,400,39.7,NA
231.5208333,-0.817480609581032,0.575956120688915,24.54,31.7,24.3,2158.384737,2.785,101.676,57.642,460,39.9,NA
231.5416667,-0.805304953950153,0.592860802502022,24.64,31.9,24.2,1752.91213,2.78857,101.665,58.292,387,23.6,NA
231.5625,-0.792779844955475,0.609508094640566,24.74,31.9,24.2,1812.4793,2.21038,101.633,57.933,397,19.8,NA
231.5833333,-0.779910661032576,0.625890853749862,24.83,32.2,24.1,1749.229052,1.90876,101.593,56.555,399,27.8,5.87
231.6041667,-0.766702923344646,0.642002046207622,24.9,32.2,24,1592.006146,2.36433,101.553,56.934,367,3.1061,NA
231.625,-0.753162490980363,0.657834524922684,24.96,32,23.9,1469.134565,2.51014,101.533,57.593,311,-1.7704,4.79
231.6458333,-0.73929517804303,0.673381496421104,25.01,31.8,23.9,865.8860746,2.70475,101.508,57.253,245,-20,3.84
231.6666667,-0.725106934231073,0.688636285661753,25.06,31.8,23.8,874.260263,2.98365,101.51,57.79,243,-17.9,4.3
231.6875,-0.7106040535958,0.703592125462769,25.08,31.4,23.8,782.5173125,3.11901,101.501,60.253,244,-34.9,NA
231.7083333,-0.695792763204289,0.718242598759319,25.09,30.8,23.8,575.60896,2.57804,101.512,61.749,165.5,-44.5,3.77
231.7291667,-0.680679418056759,0.732581415157327,25.09,30.1,23.8,359.9292243,2.60952,101.471,65.081,93,-34.2,NA
231.75,-0.665270722589014,0.746602213809932,25.07,28.7,23.8,164.5049142,1.89025,101.459,70.365,23.24,-15.5,4.73
231.7708333,-0.649573292515339,0.760298979119913,25.05,27.1,23.8,18.40797418,1.23414,101.49,78.016,-3.90983333333333,-29.9,4.44
231.7916667,-0.633593863321608,0.7736658299041,25,26.8,23.8,-18.56665253,1.31831,101.483,80.474,-47.32116,-32.1,NA
231.8125,-0.617339523647442,0.786696836489603,24.95,26.4,23.8,-20.28776521,2.32344,101.486,82.988,-77.15,-29.2,NA
231.8333333,-0.600817252020113,0.799386408237593,24.9,26.1,23.8,-20.22194132,2.33615,101.506,83.995,-93.7333333333333,-34.2,5.72
231.8541667,-0.584034138109221,0.811729096141699,24.86,25.5,23.8,-20.23082253,2.05549,101.544,85.031,-92.875,-21.7,4.35
231.875,-0.566997627077215,0.823719424858251,24.81,25.2,23.9,-20.22726794,2.01362,101.594,84.909,-53,-22.2,4.06
231.8958333,-0.549715033013358,0.835352250538133,24.76,24.9,23.9,-20.22793354,1.82638,101.585,85.31,-93.0333333333333,-14.1,5.37
231.9166667,-0.532193772085964,0.846622577630028,24.71,24.4,23.9,-20.2150879,1.4921,101.602,86.377,-55.5,-10.9,NA
231.9375,-0.514441616907114,0.857525406500585,24.65,24.1,23.9,-20.21192299,1.47221,101.609,88.006,-43.9333333333333,-11.1,NA
231.9583333,-0.496466188566696,0.868056060177025,24.59,23.9,23.9,-20.20170446,1.43529,101.583,89.339,-43.9333333333333,-10.6,5.77
231.9791667,-0.478275200771763,0.878210016070604,24.52,23.8,23.9,-20.19631918,1.24429,101.566,90.146,-18.8236666666667,-12.9,NA
232,-0.459876723232143,0.887982769781749,24.46,23.6,23.9,-20.18257615,1.31739,101.528,90.855,-18.8236666666667,-3.4794,5.94
232.0208333,-0.441278654278155,0.897370129477497,24.39,23.4,23.9,-20.17172623,0.992773,101.507,91.588,-13.1355,-3.4487,NA
232.0416667,-0.422488975033732,0.906368063192292,24.32,23.1,23.9,-20.16566584,0.823072,101.513,92.235,-20.8989666666667,1.3363,NA
232.0625,-0.403516020794403,0.914972579349923,24.25,22.7,23.9,-20.16769893,1.109,101.498,92.807,-20.8989666666667,-0.467,NA
232.0833333,-0.38436793628811,0.923179987626259,24.17,22.6,23.9,-20.16366191,0.614571,101.494,93.412,-30.24518,0.226,NA
232.1041667,-0.365052938889543,0.93098676242367,24.09,22.5,23.9,-20.14717148,1.22344,101.488,93.811,-29.98765,-1.9222,NA
232.125,-0.345579596930784,0.93838944057633,24.01,22.4,23.9,-20.13765084,0.829601,101.491,94.019,-26.2681285714286,-1.0427,NA
232.1458333,-0.325956269732409,0.945384847679575,23.94,22.3,23.9,-20.1375822,0.72348,101.491,94.305,-25.3302,0.171,NA
232.1666667,-0.306191378831195,0.951969978271086,23.86,22.3,23.9,-20.13171719,1.33144,101.491,94.454,-6.9091,-0.538,NA
232.1875,-0.286293692136622,0.958141911119006,23.79,22.2,23.9,-20.12024125,1.15534,101.49,94.628,-16.00545,-1.4443,NA
232.2083333,-0.266271750918932,0.963898000134125,23.72,22.1,23.9,-19.68594944,1.20827,101.49,94.805,-5.6109,-1.622,NA
232.2291667,-0.246134147991068,0.969235771725699,23.66,22.6,23.9,4.927234195,1.41624,101.511,95.024,-26.4,-4.3758,NA
232.25,-0.225889816601409,0.974152858003189,23.62,23.5,23.9,126.4964633,1.28493,101.543,95.021,2.4922,2.0005,NA
232.2708333,-0.205547446616385,0.97864715152576,23.6,24.4,23.9,335.4109686,1.3658,101.556,94.772,49.5,31,NA
232.2916667,-0.185115768570355,0.982716720233561,23.61,26,23.9,596.2959518,1.62769,101.572,91.785,135,62.3,4.43
232.3125,-0.164603846166454,0.986359758823935,23.67,27.5,23.9,790.9293532,2.06478,101.583,82.825,213,119,NA
232.3333333,-0.144020483933557,0.98957470673393,23.75,28.3,23.9,1048.12048,2.65561,101.601,78.782,197,59.4,4.15
232.3541667,-0.123374516034889,0.992360180979244,23.85,28.7,23.8,1223.814967,2.55531,101.627,77.203,234,59.4,3.13
232.375,-0.102675101234774,0.994714945894767,23.97,29.3,23.8,1183.441451,2.44161,101.652,73.273,277,59.9,NA
232.3958333,-0.0819311243430359,0.996637993889399,24.09,30.1,23.7,1633.625269,2.7978,101.669,70.039,286.666666666667,80,3.64
232.4166667,-0.061151488654546,0.998128496454907,24.21,30.6,23.6,1653.437223,2.72498,101.685,66.184,349,75.7,NA
232.4375,-0.0403454122300394,0.999185792388977,24.33,31.1,23.5,1552.637399,3.00957,101.689,64.54,355.666666666667,125,NA
232.4583333,-0.0195218254652971,0.999809431006981,24.45,30.9,23.5,1655.099006,3.30361,101.673,64.589,388,50.1,3.76
232.4791667,0.00131033398033908,0.999999141512061,24.55,30.9,23.4,1508.139529,3.22749,101.645,64.802,330,40.9,4.29
232.5,0.0221418247460535,0.999754839746683,24.65,31,23.3,2006.331434,3.20994,101.625,64.348,356,63.2,NA
232.5208333,0.0429637057231127,0.9990766336926,24.75,31.8,23.2,1298.011199,3.52473,101.591,61.007,378.75,59,4.87
232.5416667,0.0637670397890724,0.997964811321791,24.84,32.3,23.1,1920.258868,2.98001,101.568,57.409,415,71.1,4.06
232.5625,0.0845425983703525,0.996419865850129,24.95,32.3,23,1941.07331,3.23439,101.531,57.618,414,51.8,5.09
232.5833333,0.105281464560106,0.994442463504088,25.05,32.3,22.9,1643.303955,3.14766,101.499,58.691,397,25.8,5.07
232.6041667,0.125974736672057,0.992033449899955,25.13,32,22.9,1524.627915,2.54385,101.453,60.336,304,10.3,NA
232.625,0.146613234957244,0.989193893701014,25.2,32.4,22.8,1517.520177,3.06036,101.422,59.152,375,20.3,4.75
232.6458333,0.167188101531035,0.985925016776858,25.24,32.3,22.7,1087.69622,2.79881,101.413,59.305,236,-7.4217,NA
232.6666667,0.187690504904221,0.982228219085971,25.28,32.5,22.7,1062.314882,2.47222,101.403,58.667,305.5,-18.8,NA
232.6875,0.208111349999179,0.978105140565941,25.33,32.2,22.7,575.2165873,2.07454,101.387,59.14,233,-26.3,4.13
232.7083333,0.228441872543345,0.973557553958106,25.34,31.5,22.7,555.4106548,2.44497,101.383,61.529,211.333333333333,-51,NA
232.7291667,0.248673345731348,0.968587408096336,25.34,29.9,22.7,352.5767122,2.25097,101.356,70.565,64.9923076923077,-52.3,5.18
232.75,0.268796794672992,0.963196907788602,25.33,29.1,22.7,62.7423738,2.2167,101.327,74.15,23.24,-51,4.63
232.7708333,0.288803582932075,0.957388369725472,25.3,28.3,22.7,0.151412442,2.54016,101.332,77.526,-7.86557142857143,-31.7,4.63
232.7916667,0.308685122465053,0.951164284006046,25.27,27.5,22.7,-19.06933739,2.14936,101.359,80.025,-47.32116,-30.8,4.99
232.8125,0.328432593615911,0.944527411698954,25.24,27.1,22.7,-20.27647029,1.88312,101.405,78.583,-77.15,-36.2,NA
232.8333333,0.348037521509908,0.93748060439736,25.19,26.6,22.7,-20.26464905,2.28432,101.449,80.298,-93.7333333333333,-28.1,NA
232.8541667,0.367491490401455,0.930026883741818,25.14,26,22.7,-20.23075829,1.90898,101.476,83.261,-92.875,-22,NA
232.875,0.386785870309283,0.922169556279695,25.09,25.7,22.7,-20.22842367,1.73565,101.493,84.976,-53,-17.9,NA
232.8958333,0.405912381014317,0.913911997371348,25.04,25.5,22.7,-20.2306728,1.65179,101.502,86.527,-93.0333333333333,-26.4,4.57
232.9166667,0.42486281193223,0.905257748399337,24.98,25.4,22.7,-20.2092198,1.83619,101.52,87.117,-55.5,-20.6,NA
232.9375,0.443628756456392,0.896210648477776,24.93,25,22.7,-20.21614002,1.71609,101.519,88.601,-43.9333333333333,-15,NA
232.9583333,0.462202161357471,0.886774583553499,24.87,24.8,22.7,-20.1886166,1.36591,101.527,90.229,-43.9333333333333,-24.5,5.77
232.9791667,0.480575053274559,0.876953600922053,24.82,24.8,22.8,-20.18726153,1.61927,101.521,90.674,-18.8236666666667,-18.1,NA
233,0.498739281803281,0.866752057272636,24.78,24.7,22.8,-20.17520421,1.82165,101.513,91.308,-18.8236666666667,-20.9,NA
233.0208333,0.516687052151742,0.856174333964026,24.74,24.7,22.8,-20.14537845,1.9066,101.488,91.875,-13.1355,-22.4,4.41
233.0416667,0.534410659318251,0.845224968400148,24.7,24.5,22.8,-20.13158061,1.97799,101.471,91.99,-29.2855,-10.2,NA
233.0625,0.551902240927849,0.833908817832513,24.66,24.3,22.8,-20.13427927,1.37315,101.433,92.669,-29.2855,-21.4,NA
233.0833333,0.569154291064566,0.822230741922723,24.62,24.3,22.8,-20.12076455,1.69748,101.418,93.13,-42.8666666666667,-19.3,5.78
233.1041667,0.5861594031738,0.810195750464624,24.58,24.4,22.8,-20.10160762,1.74579,101.432,93.512,-39.325,-21.4,5.67
233.125,0.60291003361241,0.797809182304567,24.55,24.4,22.8,-20.09557417,1.93863,101.416,93.699,-39.325,-16.8,NA
233.1458333,0.619398994650797,0.785076356430113,24.52,24.3,22.8,-20.08847481,1.7053,101.415,93.831,-30.05,-9.65,NA
233.1666667,0.635619207103883,0.772002735461884,24.5,24.3,22.8,-20.10604778,1.10442,101.397,94.021,-8.90455,-14.1,NA
233.1875,0.651563475518109,0.758594118992997,24.47,24.3,22.8,-20.11735206,1.34594,101.407,94.096,-3.77315,-11.2,NA
233.2083333,0.667224958418178,0.744856264566433,24.43,24.2,22.8,-19.74016597,1.25059,101.418,94.193,-8.2073,-7.9764,NA
233.2291667,0.682596931632601,0.730795066298177,24.39,24.4,22.8,1.336307794,1.15817,101.416,94.307,0.661,-4.2572,NA
233.25,0.697672575995498,0.716416761880824,24.35,25,22.8,113.9781528,1.34223,101.416,94.089,4.1522,-0.576,NA
233.2708333,0.712445423001683,0.701727524929693,24.32,25.9,22.8,311.2429261,1.5306,101.427,92.907,61.7,34.3,5.08
233.2916667,0.726909129751005,0.686733658039736,24.32,27,22.8,417.7921072,1.95426,101.45,88.622,90.3,61.4,NA
233.3125,0.741057279993956,0.671441812644967,24.36,27.8,22.8,561.3997779,2.43647,101.469,82.832,183,29.6,3.78
233.3333333,0.754883803454839,0.655858554325211,24.41,28.2,22.8,707.1579493,3.00445,101.481,79.011,183,27.3,3.79
233.3541667,0.76838276327373,0.639990569542885,24.47,29,22.7,1074.420712,3.05445,101.483,76.562,195,30.7,NA
233.375,0.78154817117281,0.62384489749972,24.55,29.9,22.7,1109.160034,3.05761,101.472,70.323,225.666666666667,89.9,4.22
233.3958333,0.794374378810167,0.607428470101592,24.65,29.8,22.6,1639.752427,3.80106,101.471,69.523,299,41.4,3.19
233.4166667,0.806855878549415,0.590748331567895,24.74,31.1,22.5,1586.45073,3.1304,101.478,62.968,350.333333333333,80,3.29
233.4375,0.81898713346852,0.57381188138014,24.83,31.3,22.4,1620.804528,3.51047,101.455,61.009,362,85.7,3.9
233.4583333,0.830762939216011,0.556626390701316,24.91,31.6,22.4,1884.560134,3.495,101.415,59.479,390,103,NA
233.4791667,0.84217823888624,0.539199234000264,24.98,32.5,22.3,1899.824473,3.84839,101.376,57.236,479,138,4.07
233.5,0.853227968534523,0.52153814214346,25.06,29.7,22.2,1188.840003,3.22792,101.368,71.528,430.25,-7.0521,4.8
233.5208333,0.863907388122708,0.503650697157266,25.13,31.2,22.1,1079.492762,2.33151,101.337,67.38,513,54.436975,4.51
233.5416667,0.874211911222996,0.485544574962832,25.22,31.4,22.1,924.0362535,2.52965,101.28,62.758,339,20.5,4.64
233.5625,0.884136966642646,0.467227807622728,25.29,31.9,22,1512.026536,3.46941,101.25,60.648,424,66.3,4.79
233.5833333,0.893678297166575,0.448708258419042,25.35,27.3,22,1475.877642,4.34764,101.237,82.144,324.666666666667,-24.5,4.21
233.6041667,0.902831804754734,0.42999387475092,25.39,27.7,22.5,281.3768677,4.11508,101.231,86.057,306,-44.6,NA
233.625,0.911593428816736,0.411092958511998,25.41,29,22.8,1268.953687,1.59919,101.186,75.825,211,27.8,4.94
233.6458333,0.9199594115849,0.392013623534138,25.42,29.6,22.6,1274.727511,2.87272,101.171,71.26,283,13.7,4.55
233.6666667,0.927926159409684,0.372764057660061,25.43,29.7,22.6,1095.778137,3.36025,101.182,69.786,233,-13.5,5.28
233.6875,0.935490138159576,0.353352800195749,25.42,29.6,22.5,811.6048202,3.51087,101.146,68.857,158,-20.2,NA
233.7083333,0.942648104188299,0.333788183838502,25.4,29,22.5,553.5417155,3.4062,101.123,69.812,195.5,-32.1,5.48
233.7291667,0.949396982269944,0.314078604901263,25.38,28.5,22.5,337.413376,3.54964,101.131,72.634,70.125,-45,5.81
233.75,0.955733778532578,0.294232806756555,25.33,27.5,22.5,132.5245654,2.74007,101.105,77.657,11.575,-9.0804,NA
233.7708333,0.9616557761177,0.27425930842811,25.29,26.1,22.5,7.319609349,1.03573,101.089,84.297,-8.92553333333333,-2.1936,6.07
233.7916667,0.967160430231723,0.254166681911671,25.24,25.1,22.5,-19.15241363,0.742194,101.084,88.565,-26.3,1.2171,NA
233.8125,0.972245298953303,0.233963840503618,25.18,24.8,22.5,-20.28771841,0.663081,101.081,90.167,-26.3,1.2049,NA
233.8333333,0.976908202820985,0.213659456287509,25.11,24.8,22.5,-20.2521984,1.4313,101.111,90.456,-86.14,-2.5075,5.35
233.8541667,0.981147137410872,0.19326224346843,25.02,24.9,22.5,-20.24082785,1.21625,101.159,89.827,-76.9857142857143,-14.2,NA
233.875,0.984960222287857,0.172781250460387,24.94,24.8,22.5,-20.2320376,1.38341,101.174,89.706,-53,-2.0813,NA
233.8958333,0.988345823898283,0.152225268542461,24.86,24.5,22.5,-20.22383378,1.11662,101.181,90.87,-65.7,-7.7462,NA
233.9166667,0.991302486015175,0.131603120100296,24.78,24.6,22.5,-20.22041147,1.1968,101.181,91.662,-55.5,-10.6,NA
233.9375,0.993828897032721,0.110923953331661,24.71,24.7,22.5,-20.15322145,1.55842,101.177,92.336,-76.45,-8.2309,NA
233.9583333,0.995923975684055,0.0901966443814053,24.64,24.7,22.5,-20.05804402,1.20311,101.178,92.74,-76.45,-5.2082,NA
233.9791667,0.997586819625659,0.0694300893645033,24.58,24.6,22.5,-20.04470985,1.2367,101.161,93.055,-13.1355,-1.4508,NA
234,0.998816691202808,0.0486335005389691,24.53,24.5,22.5,-19.94356906,0.598182,101.156,93.435,-13.1355,-2.8249,NA
234.0208333,0.999613065657752,0.0278158042542664,24.48,24.8,22.5,-19.94902952,0.968498,101.123,93.813,-13.1355,-12.5,NA
234.0416667,0.99997559805406,0.00698593561555971,24.44,24.7,22.5,-19.9387661,1.2106,101.081,93.891,-30.257,-0.958,NA
234.0625,0.999904127568623,-0.0138468650325607,24.4,24.7,22.5,-19.94270875,0.84411,101.073,94.087,-30.257,-4.5957,NA
234.0833333,0.999398688001972,-0.0346736559932218,24.37,24.5,22.5,-19.92247631,1.13403,101.046,94.18,-40.2,-4.0299,NA
234.1041667,0.998459493171736,-0.0554854980624622,24.33,24.2,22.5,-19.90313341,0.988836,101.006,94.282,-39.325,-1.462,NA
234.125,0.99708695971443,-0.0762731588924639,24.29,24.1,22.5,-19.89857484,0.781473,100.981,94.489,-11.4,-2.0927,NA
234.1458333,0.995281679856876,-0.0970277163560796,24.25,24.1,22.5,-19.86758871,1.02934,100.963,94.56,-30.05,-0.451,NA
234.1666667,0.993044425335808,-0.117740262057951,24.21,24,22.5,-19.87184354,0.687156,100.934,94.633,-10.9,-0.105,NA
234.1875,0.99037618862041,-0.138401607699153,24.18,23.8,22.5,-19.72328309,0.756249,100.918,94.751,-25.45,-0.646,NA
234.2083333,0.987278118051163,-0.159002885562979,24.15,23.9,22.5,-19.46168038,0.588778,100.915,94.861,-10.4,-0.979,NA
234.2291667,0.983751540270291,-0.179535252849768,24.13,23.8,22.5,-4.771209319,0.6599,100.909,94.925,-40.5,-0.373,NA
234.25,0.979798019704074,-0.199989601189598,24.11,24.4,22.5,83.06480526,0.602874,100.92,94.95,21.4,3.261,NA
234.2708333,0.975419256322408,-0.220357151904449,24.11,24.9,22.6,225.3743903,0.838521,100.911,94.86,50.1,20.2,NA
234.2916667,0.970617126492496,-0.240629162321297,24.12,25.2,22.6,325.0018876,1.46572,100.896,94.719,93.2,45.2,NA
234.3125,0.965393760488666,-0.260796639567216,24.15,26.2,22.6,548.1333465,1.49526,100.898,93.26,117,73.5,5.09
234.3333333,0.95975140327188,-0.280850928283418,24.2,27.6,22.6,894.0100091,1.17175,100.901,85.27,111,71.8,5.23
234.3541667,0.953692473607148,-0.300783420063473,24.28,29.3,22.5,1151.830985,1.16128,100.892,77.462,271,110,5.01
234.375,0.947219659298167,-0.320585272648423,24.38,30,22.5,1362.240142,1.03158,100.89,73.396,284,86.2,5.61
234.3958333,0.940335741530445,-0.340247987797706,24.5,30.3,22.4,1402.480223,1.28187,100.904,72.155,368,105,4.54
234.4166667,0.933043672021571,-0.359763124987127,24.62,30.9,22.4,1208.312943,1.09047,100.899,68.687,260,105,5.55
234.4375,0.925346685608798,-0.379122027100526,24.73,31.5,22.3,1361.339155,1.03881,100.879,67.01,289,105,NA
234.4583333,0.917248088841705,-0.398316386201019,24.83,31,22.2,1407.557693,0.403765,100.845,67.858,239,28.2,NA
234.4791667,0.90875135486407,-0.417337962606707,24.92,32.3,22.2,1146.557648,0.457287,100.786,61.889,262,115,5.99
234.5,0.899860252914729,-0.436178318150089,25.01,33,22.1,1620.030984,0.264628,100.727,56.146,380,121,4.75
234.5208333,0.89057860199533,-0.454829367640266,25.1,32,22,1806.173751,0.466529,100.659,62.045,167,20.4,5.8
234.5416667,0.880910383113284,-0.473283104413424,25.19,31.9,22,1495.411486,1.30882,100.609,62.707,222,12.7,5.85
234.5625,0.870859885190216,-0.491531342201578,25.27,31.5,21.9,802.6456801,1.61549,100.577,64.599,185,-6.046,NA
234.5833333,0.860431424766721,-0.509566250132316,25.36,28.7,21.9,395.9358027,1.54862,100.571,75.79,203.5,-61.5,NA
234.6041667,0.849629475168097,-0.527380085825758,25.39,23.3,22.3,255.9555259,2.74282,100.565,89.7,245.622222222222,-33.773,5.89
